AbstractBiddingToolCampaignFormulaEvaluator.java,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.AbstractBiddingToolCampaignFormulaEvaluator,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluatePairConditionUnidirectional,143,NO_COVERAGE,none
AbstractBiddingToolCampaignFormulaEvaluator.java,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.AbstractBiddingToolCampaignFormulaEvaluator,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluatePairConditionUnidirectional,143,NO_COVERAGE,none
AbstractBiddingToolCampaignFormulaEvaluator.java,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.AbstractBiddingToolCampaignFormulaEvaluator,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluatePairConditionUnidirectional,143,NO_COVERAGE,none
AbstractBiddingToolCampaignFormulaEvaluator.java,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.AbstractBiddingToolCampaignFormulaEvaluator,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluatePairConditionUnidirectional,144,NO_COVERAGE,none
AbstractBiddingToolCampaignFormulaEvaluator.java,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.AbstractBiddingToolCampaignFormulaEvaluator,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluatePairConditionUnidirectional,144,NO_COVERAGE,none
AbstractBiddingToolCampaignFormulaEvaluator.java,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.AbstractBiddingToolCampaignFormulaEvaluator,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluatePairConditionUnidirectional,144,NO_COVERAGE,none
AbstractBiddingToolCampaignFormulaEvaluator.java,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.AbstractBiddingToolCampaignFormulaEvaluator,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluatePairConditionUnidirectional,147,SURVIVED,none
AbstractBiddingToolCampaignFormulaEvaluator.java,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.AbstractBiddingToolCampaignFormulaEvaluator,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluatePairConditionUnidirectional,147,SURVIVED,none
AbstractBiddingToolCampaignFormulaEvaluator.java,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.AbstractBiddingToolCampaignFormulaEvaluator,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,evaluatePairConditionUnidirectional,147,KILLED,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.BiddingToolCampaignWithCompetitorsFormulaEvaluatorTest._
AbstractBiddingToolCampaignFormulaEvaluator.java,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.AbstractBiddingToolCampaignFormulaEvaluator,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getItineraryLocationService,279,KILLED,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.BiddingToolCampaignWithCompetitorsFormulaEvaluatorTest._
AbstractBiddingToolCampaignFormulaEvaluator.java,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.AbstractBiddingToolCampaignFormulaEvaluator,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getLocationsByTypeAndDestination,153,SURVIVED,none
AbstractBiddingToolCampaignFormulaEvaluator.java,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.AbstractBiddingToolCampaignFormulaEvaluator,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getLocationsByTypeAndDestination,153,SURVIVED,none
